2;933001;Caixa;Gabriel;Gabriel;1103;11011;2024-07-17 22:43:49;2024-07-17 22:43:49
3;933002;Guia;Gustavo;Gustavo;1103;11015;2024-07-17 22:43:49;2024-07-17 22:43:49
4;933003;Tampa;Gabriel;Gabriel;1103;11011;2024-07-17 22:43:49;2024-07-17 22:43:49
5;933004;Pecas soldadas;Gabriel;Gabriel;1103;11011;2024-07-17 22:43:49;2024-07-17 22:43:49
6;933005;Guia;Gustavo;Gustavo;1103;11022;2024-07-17 22:43:49;2024-07-17 22:43:49
7;933006;Trilho;Fabio;Fabio;1103;11021;2024-07-17 22:43:49;2024-07-17 22:43:49
8;933007;Suporte;Fabio;Fabio;1103;11054;2024-07-17 22:43:49;2024-07-17 22:43:49
9;933008;Bucha;Fabio;Fabio;1103;11068;2024-07-17 22:43:49;2024-07-17 22:43:49
10;933009;Barra;Fabio;Fabio;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
11;933010;Suporte;Fabio;Fabio;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
12;933011;P-A Sujeicao;Fabio;Fabio;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
13;933012;Cobertura cilindro;Gabriel;Gabriel;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
14;933013;Cobertura retrabalhada;Gabriel;Gabriel;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
15;933014;Cobertura retrabalhada;Gabriel;Gabriel;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
16;933015;Cobertura retrabalhada;Gabriel;Gabriel;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
17;933016;Cobertura retrabalhada;Gabriel;Gabriel;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
18;933017;Alavanca ;Fabio;Fabio;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
19;933018;Suporte;Fabio;Fabio;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
20;933019;Suporte em L;Gabriel;Gabriel;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
21;933020;Cobertura dianteira retrabalhada;Gabriel;Gabriel;1103;11079;2024-07-17 22:43:49;2024-07-17 22:43:49
22;933021;Cobertura traseira retrabalhada;Gabriel;Gabriel;1103;11079;2024-07-17 22:43:49;2024-07-17 22:43:49
23;933022;Tapete pecas;Gabriel;Gabriel;1103;11091;2024-07-17 22:43:49;2024-07-17 22:43:49
24;933023;Tubo;Gabriel;Gabriel;1103;11091;2024-07-17 22:43:49;2024-07-17 22:43:49
25;933024;Porta macho wf1;Gustavo;Allan;1103;11093;2024-07-17 22:43:49;2024-07-17 22:43:49
26;933025;JG pcs pneumaticas;Gabriel;Gabriel;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
27;933026;Chapa fixacao;Gabriel;Gabriel;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
28;933027;Base retrabalhada;Gabriel;Gabriel;1103;11074;2024-07-17 22:43:49;2024-07-17 22:43:49
